world,conflict_shift,theta_true,method,n_replicates,bias,bias_mcse,empirical_se,rmse,rmse_mcse,coverage95,coverage95_mcse,interval_width,interval_width_mcse,reject_rate,reject_rate_mcse,calibration_rate,calibration_rate_mcse,type1,type1_mcse,power,power_mcse,oracle_spearman,oracle_spearman_mcse,oracle_kl,oracle_kl_mcse,ess_d000_005,ess_d005_010,ess_d010_020,ess_d020_plus,prior_ess,prior_ess_mcse,hist_mass,hist_mass_mcse,mean_nll,mean_nll_mcse,roc_auc,roc_auc_mcse,pr_auc,pr_auc_mcse,sensitivity,specificity,fpr,ppv,npv,f1,sensitivity_mcse,specificity_mcse,fpr_mcse,ppv_mcse,roc_auc_obs,oracle_spearman_obs
null,0.0,0.2,selective_pro_fixdisc,2000,0.01072321785471817,0.001329353630540789,0.0594505016805069,0.06039521810664043,0.0011076659466592413,0.9605,0.004355441998236229,0.243128460951189,0.0008813518569821301,0.025,0.0034910600109422352,0.025,0.0034910600109422352,0.025,0.0034910600109422352,0.8995,0.006723085229267885,0.1503183195910175,0.007434726441440257,4.799809116813921,0.11032752334446401,15.254198120474507,15.222868638538504,15.247795402607876,15.275849780701773,16.114299653149484,0.09624117311055788,0.9999999999926503,7.270531207265546e-13,2.8509623673632163,0.010552273744098279,0.594695040815787,0.00518244787155735,0.5304370864322248,0.005593759562910443,0.6676650977036086,0.45470598622638175,0.5452940137736182,0.3356758694872714,0.7682744903033317,0.4467455621301775,0.005625709863600401,0.0038202940557414663,0.0038202940557414667,0.003998902503894902,0.6216622106866799,0.18820179833526737
null,0.0,0.2,selective_pro_sam,2000,0.008120563855752905,0.0013634718550625926,0.06097631506655396,0.06149955691654589,0.0011353679294116518,0.949,0.004919298730510276,0.23486603366708386,0.0009910589965468318,0.0285,0.0037207358143249033,0.0285,0.0037207358143249033,0.0285,0.0037207358143249033,0.889,0.007024208140424086,0.14217231748545364,0.007365194846313041,4.811411652339166,0.11005893612815912,43.58340793505668,43.49389033112561,43.565100409419344,43.64524166283508,39.68196656997267,0.29517425903602085,0.9117474417011094,0.004335208183911137,2.771591245911458,0.009473828307236452,0.5947983772214793,0.005187788507323946,0.530838105743117,0.005624767246552319,0.6795036371416345,0.438283595267526,0.561716404732474,0.3329838540574544,0.7681832250077375,0.44694624261187726,0.0055733646918567905,0.003806731565840698,0.003806731565840698,0.003940083925529754,0.6224309489683648,0.18257052209679134
null,0.0,0.2,robust_map_w0.5,2000,0.021157063469676027,0.0014115191236475338,0.06312505424033633,0.06656126066466049,0.0011913114246142312,0.9555,0.004610843198374891,0.25844892565707134,0.0009018901361933416,0.0375,0.004248161366991607,0.0375,0.004248161366991607,0.0375,0.004248161366991607,0.906,0.0065254884874620675,nan,nan,1.4137871748427369,0.012299498987483313,nan,nan,nan,nan,3.302605644132069,0.04895243477670833,0.5,0.0,3.1652030265968305,0.007895936643572275,0.5,0.0,0.43992788537930017,0.004820363620468693,1.0,0.0,1.0,0.292125,nan,0.4521621360162523,0.0,0.0,0.0,0.002935330648432132,0.5,nan
null,0.0,0.2,robust_map_w0.9,2000,0.023535019712181245,0.0013577819765095175,0.06072185596198608,0.06510911896520494,0.0011753437803785848,0.9535,0.004708383480558906,0.25180131927409266,0.0008576417096182316,0.0415,0.004459694496263169,0.0415,0.004459694496263169,0.0415,0.004459694496263169,0.9285,0.005761412587204635,nan,nan,1.4137871748427369,0.012299498987483313,nan,nan,nan,nan,5.944690159437723,0.088114382598075,0.9000000000000002,4.9663100392403566e-18,2.9981188774528778,0.011276663404113539,0.5,0.0,0.43992788537930017,0.004820363620468693,1.0,0.0,1.0,0.292125,nan,0.4521621360162523,0.0,0.0,0.0,0.002935330648432132,0.5,nan
null,0.0,0.2,power_prior,2000,0.06628591822231023,0.002309755496037925,0.10329540601089093,0.12271279023426256,0.002060476849400476,0.404,0.010972328832112169,0.1210333604505632,0.00040525123714768585,0.4845,0.011174966442902638,0.4845,0.011174966442902638,0.4845,0.011174966442902638,0.9845,0.0027622228367747558,nan,nan,1.4137871748427369,0.012299498987483313,nan,nan,nan,nan,156.86895,0.6195091938537995,1.0,0.0,3.6327722922017203,0.05616853941387556,0.5,0.0,0.43992788537930017,0.004820363620468693,1.0,0.0,1.0,0.292125,nan,0.4521621360162523,0.0,0.0,0.0,0.002935330648432132,0.5,nan
null,0.0,0.2,uip_dirichlet,2000,0.02741847185184436,0.0014397941915883078,0.06438955372001624,0.06996938058636155,0.0012025541046169774,0.916,0.006202580108309766,0.2278749415519399,0.0010721399678882261,0.0635,0.005452877680637995,0.0635,0.005452877680637995,0.0635,0.005452877680637995,0.9345,0.005532167296819575,0.09249666370730282,0.006333690544676718,1.3798907793101103,0.01301113610514236,nan,nan,nan,nan,30.579936487204076,0.38459088553233167,1.0,0.0,3.1064568821711975,0.024145346517896266,0.5008541803600705,0.003998608785759286,0.4432702788891395,0.004798007097214285,0.9596348595064899,0.037906880922950144,0.9620931190770499,0.2915962380271313,0.6947141316073355,0.44728094668262197,0.0023505324896291816,0.0014651553377481952,0.001465155337748195,0.0029921223953130005,0.5019528368877799,0.0789469948684833
null,0.0,0.2,uip_js,2000,0.0057667827809030885,0.0015027675915927903,0.06720580978370241,0.06743603148088542,0.0011504712258689077,0.903,0.006617816860566631,0.2166418944931164,0.0008630457557876057,0.05,0.004873397172404482,0.05,0.004873397172404482,0.05,0.004873397172404482,0.8835,0.007173832657652395,0.3802547907749131,0.006126221440716252,2.4729590064300577,0.05040366485267038,nan,nan,nan,nan,15.605879063841483,0.12230237976994338,1.0,0.0,2.4325060834686503,0.0062519858306468385,0.7557505110630109,0.004162426979813907,0.6301654249065431,0.005491649513969849,0.4624162031093995,0.7793278003413974,0.22067219965860263,0.4637390931197254,0.7784114292433417,0.46307670332809603,0.005954559281672414,0.0031816323093482473,0.0031816323093482473,0.0059642422138571575,0.7849672847747032,0.41639856069555814
null,0.0,0.2,pooling,2000,0.07327446457973472,0.002629118366388849,0.11757774776277331,0.13851628664178323,0.0023566306289342525,0.219,0.009247675383576135,0.07114471689612016,0.000267085701261067,0.584,0.011021433663548495,0.584,0.011021433663548495,0.584,0.011021433663548495,0.985,0.002717995584985378,nan,nan,1.4137871748427369,0.012299498987483313,nan,nan,nan,nan,522.8965,2.065030646179332,1.0,0.0,3.8271080706140848,0.06457564691149638,0.5,0.0,0.43992788537930017,0.004820363620468693,1.0,0.0,1.0,0.292125,nan,0.4521621360162523,0.0,0.0,0.0,0.002935330648432132,0.5,nan
null,0.25,0.2,weak_only,2000,0.01657813064912505,0.0015114618928933035,0.06759463075819866,0.06958149183585392,0.0011552705409537342,0.9575,0.004510751046111944,0.26801709924906136,0.0010237089128519207,0.0275,0.0036567574434189644,0.0275,0.0036567574434189644,0.0275,0.0036567574434189644,0.841,0.008176765864325577,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,3.4750488716734664,0.005262445924996632,0.5,0.0,0.41238838020868424,0.005114767168413644,0.0,1.0,0.0,nan,0.7524166666666666,nan,0.0,0.0,0.0,nan,0.5,nan
null,0.25,0.2,eb_only,2000,0.012644080313422817,0.0014514941886083297,0.06491279349348253,0.06611684120343493,0.0010812623866256294,0.964,0.0041655731898503495,0.26165291551939923,0.000970700755782104,0.021,0.0032061659345704488,0.021,0.0032061659345704488,0.021,0.0032061659345704488,0.8505,0.007973385416496557,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,3.034327273060671,0.005181993361799301,0.5,0.0,0.41238838020868424,0.005114767168413644,0.0,1.0,0.0,nan,0.7524166666666666,nan,0.0,0.0,0.0,nan,0.5,nan
