world,drift_shift,treatment_effect,method,n_replicates,reject_rate,reject_rate_mcse,effect_bias,effect_bias_mcse,effect_rmse,control_bias,control_bias_mcse,effect_coverage95,effect_coverage95_mcse,prior_ess,prior_ess_mcse,roc_auc,roc_auc_mcse,sensitivity,specificity,fpr,ppv,fpr_mcse,oracle_spearman,roc_auc_obs
null,0.4,0.0,two_head,2000,0.01,0.0022248595461286987,-0.011244469589131707,0.0016921896768136004,0.07648912599231102,0.022150460514065832,0.0011472814925969708,0.971,0.0037522659820433853,61.639598839609114,0.3813798765423353,0.5844489592379161,0.003928949191247176,0.7131098473510925,0.4190485144791275,0.5809514855208725,0.606658603348399,0.00478423960208263,0.24705719857585762,0.6820895773208273
null,0.4,0.0,two_head_pro,2000,0.0085,0.0020527725154044713,-0.012665236850327237,0.0016681836181680783,0.07565248545645838,0.023571227775261362,0.001113638305370326,0.9715,0.003720735814324901,57.29647557659799,0.3359600735987763,0.6116034260215726,0.004112484320783962,0.7260550733313379,0.4304249717939075,0.5695750282060925,0.6156335257915106,0.0048010368091143596,0.24606865627885693,0.705946862974988
null,0.4,0.0,two_head_pro_sam,2000,0.0115,0.0023840878758971955,-0.012404052048396988,0.0017158925476939064,0.07771416016690318,0.023310042973331106,0.0011877370905649014,0.966,0.004052406692324946,56.43619271213956,0.35136508294372615,0.6116034260215726,0.004112484320783962,0.7260550733313379,0.4304249717939075,0.5695750282060925,0.6156335257915106,0.0048010368091143596,0.24606865627885693,0.705946862974988
null,0.4,0.0,two_head_pro_fixdisc,2000,0.0105,0.002279226842593778,-0.014826138323554868,0.0017436476715631572,0.07935608656859204,0.025732129248488996,0.0012207693965512823,0.9685,0.0039056209493497944,22.882711908707286,0.16162806675577296,0.5912574801409844,0.004165998688594914,0.6643220592636935,0.48439262880782247,0.5156073711921776,0.618159030775658,0.0048458409679221215,0.25590078900014174,0.6856879704785954
null,0.4,0.0,selective_pro,2000,0.0195,0.0030919047527373806,0.014619436615438824,0.0012877897437416355,0.05940432957875245,-0.003713445690504701,0.00035391273266811976,0.974,0.0035583704135460676,5.913393280543568e-14,1.5953816246081136e-15,0.5938411568398436,0.003992216383995258,0.7285243938940437,0.4256299360661903,0.5743700639338096,0.6144525086778163,0.004794273622810073,0.2652644438619031,0.6754795815295815
null,0.4,0.0,selective_pro_sam,2000,0.0195,0.0030919047527373806,0.014619436615438826,0.0012877897437416355,0.05940432957875245,-0.0037134456905047026,0.00035391273266811976,0.974,0.0035583704135460676,4.843190140587244e-14,1.4155606477335785e-15,0.5938411568398436,0.003992216383995258,0.7285243938940437,0.4256299360661903,0.5743700639338096,0.6144525086778163,0.004794273622810073,0.2652644438619031,0.6754795815295815
null,0.4,0.0,robust_map_w0.5,2000,0.009,0.002111752826445368,-0.02215240338896138,0.0018194515255038229,0.0843102975879577,0.033058394313895505,0.0013322930672381593,0.9615,0.004302194207610808,12.144375157202122,0.146570094547231,0.5,0.0,1.0,0.0,1.0,0.5568333333333333,0.0,nan,0.5
null,0.4,0.0,power_prior,2000,0.0035,0.0013205585939290994,-0.03967779689216736,0.0013991923520980075,0.0740800128463611,0.05058378781710149,0.000646141900044043,0.887,0.007079230184137255,227.96865,0.8681094995104709,0.5,0.0,1.0,0.0,1.0,0.5568333333333333,0.0,nan,0.5
null,0.4,0.0,uip_dirichlet,2000,0.016,0.0028057084666800293,-0.009858868814476906,0.0018280805767029835,0.08232625708450234,0.02076485973941103,0.0013325927415316027,0.9645,0.0041376170678302255,10.462093447893755,0.07149814552341212,0.5003432173939303,0.0015255376883043848,0.9978299910206525,0.0025385483264385106,0.9974614516735615,0.5569244904777815,0.0004879233630799696,0.183938282695689,0.5018683110870611
null,0.4,0.0,uip_js,2000,0.04,0.004381780460041329,0.00236828625624312,0.0021331345306004404,0.09540222412578123,0.008537704668691002,0.0017297551054345887,0.927,0.005816829033072915,9.057460152781665,0.053414343571181404,0.6026963968997486,0.005181415616084617,0.32662376533971865,0.7553591575780368,0.24464084242196316,0.6265250466484857,0.0041682337604261755,0.1783023075330911,0.6487723672739298
null,0.4,0.0,pooling,2000,0.0055,0.0016537457482938543,-0.041489908159279,0.001407392345883165,0.0753719984898317,0.05239589908421312,0.0006645769679645232,0.852,0.007940277073251286,759.8955,2.893698331701569,0.5,0.0,1.0,0.0,1.0,0.5568333333333333,0.0,nan,0.5
null,0.8,0.0,internal_only,2000,0.014,0.002627165773224065,-0.013773728993935535,0.002092882418227166,0.0945814415550463,0.026008513919567676,0.0017245376273852559,0.9595,0.004407933189148855,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,0.8,0.0,eb_only,2000,0.014,0.002627165773224065,0.016179428456123277,0.001229403729527513,0.05729859973846614,-0.003944643530491137,0.000348184891328017,0.98,0.003130495168499707,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,0.8,0.0,rule,2000,0.007,0.0018642692938521516,-0.016673377005166468,0.0017972701225803871,0.08206784454281185,0.028908161930798607,0.0013534813913038855,0.974,0.0035583704135460676,18.968696779018494,0.09634911441561989,0.6385263246953062,0.004069659828120323,0.8285277636271013,0.38787451533309836,0.6121254846669016,0.48361581920903957,0.004091204452600649,0.2849674861117235,0.7074856627525344
null,0.8,0.0,two_head,2000,0.006,0.0017268468374467957,-0.016069177496973598,0.0017282811293709145,0.07892491896762588,0.028303962422605737,0.0012644421851049012,0.972,0.0036889022757454573,61.64017250423026,0.39089881738958115,0.6393346561749339,0.004050482141549783,0.7787060621497708,0.43454353189989425,0.5654564681001057,0.4879341164453524,0.004161995084887888,0.2900520926384002,0.7213749393017457
null,0.8,0.0,two_head_pro,2000,0.005,0.0015771810295587506,-0.01879145541223039,0.0017169503736912694,0.07903169015882998,0.031026240337862533,0.0012451433597087743,0.972,0.0036889022757454573,56.998391980716164,0.3342249733184464,0.6511657385499978,0.004338003840706504,0.8003056546102904,0.4370814240394783,0.5629185759605217,0.49589646464646464,0.004164753432384992,0.2844721861293867,0.7262734701928129
null,0.8,0.0,two_head_pro_sam,2000,0.0085,0.0020527725154044713,-0.018003414166319693,0.0017476484538423214,0.08018490433342637,0.03023819909195183,0.001285792538671277,0.968,0.003935479640399632,56.08326284023468,0.3489880738121475,0.6511657385499978,0.004338003840706504,0.8003056546102904,0.4370814240394783,0.5629185759605217,0.49589646464646464,0.004164753432384992,0.2844721861293867,0.7262734701928129
null,0.8,0.0,two_head_pro_fixdisc,2000,0.006,0.0017268468374467957,-0.020398217777269367,0.0017637270062605187,0.08145208690243412,0.03263300270290151,0.0013106573660210579,0.9705,0.0037835003634200943,22.769592814254125,0.16316155525424186,0.6182994525008414,0.004411308916569587,0.7311258278145696,0.48198801550934084,0.5180119844906592,0.49407876618011565,0.004195399803905173,0.2568332600016311,0.6914164183528835
null,0.8,0.0,selective_pro,2000,0.014,0.002627165773224065,0.016179428456123236,0.0012294037295275133,0.05729859973846615,-0.003944643530491097,0.0003481848913280185,0.98,0.003130495168499707,6.147834733995457e-14,1.789526681475139e-15,0.6468240449143227,0.004035043817570096,0.8132450331125828,0.4430031723651745,0.5569968276348255,0.5025498961153434,0.0041707591273342825,0.3089384733613214,0.7150198637450894
null,0.8,0.0,selective_pro_sam,2000,0.014,0.002627165773224065,0.01617942845612324,0.0012294037295275133,0.05729859973846615,-0.003944643530491101,0.0003481848913280185,0.98,0.003130495168499707,4.4513297234679554e-14,1.4446801393092326e-15,0.6468240449143227,0.004035043817570096,0.8132450331125828,0.4430031723651745,0.5569968276348255,0.5025498961153434,0.0041707591273342825,0.3089384733613214,0.7150198637450894
null,0.8,0.0,robust_map_w0.5,2000,0.0055,0.0016537457482938543,-0.027970891619728995,0.0018483406661287621,0.08724494742341928,0.040205676545361134,0.00141999261612916,0.964,0.0041655731898503495,8.27490445213394,0.0875830505134006,0.5,0.0,1.0,0.0,1.0,0.4089583333333333,0.0,nan,0.5
null,0.8,0.0,power_prior,2000,0.0,0.0,-0.07728603352483882,0.0014566155724211076,0.10106664682631968,0.08952081845047094,0.0008238426566317762,0.7465,0.009727223396221554,229.36425,0.8790907739039987,0.5,0.0,1.0,0.0,1.0,0.4089583333333333,0.0,nan,0.5
null,0.8,0.0,uip_dirichlet,2000,0.005,0.0015771810295587506,-0.02196723509632422,0.0017898825006470306,0.08298623060879431,0.03420202002195636,0.0013337499539894534,0.9675,0.00396508196636589,10.831376028247805,0.07335852859142052,0.5009170862180121,0.0016478690099159521,0.9986754966887417,0.0023968981318293974,0.9976031018681706,0.4092180520185363,0.000410571702751309,0.10759860134724107,0.49956239107800826
null,0.8,0.0,uip_js,2000,0.0295,0.003783500363420096,0.0020335659937504003,0.0020574076544908402,0.09200953742905776,0.010201218931881738,0.0016845871161414272,0.9355,0.005492711079239468,9.221797244068608,0.05514853096771115,0.7016724351215091,0.005269008329812804,0.39490575649516046,0.799577017976736,0.20042298202326403,0.5768715582675994,0.0033611604226349862,0.3223836917072708,0.7325489713033617
null,0.8,0.0,pooling,2000,0.0005,0.0004998749843710925,-0.0820459915017862,0.0014809561954223977,0.10543156071963641,0.09428077642741832,0.0008636128321971502,0.6785,0.010443604502277937,764.5475,2.9303025796799953,0.5,0.0,1.0,0.0,1.0,0.4089583333333333,0.0,nan,0.5
