scenario,method,n_replicates,bias,bias_mcse,empirical_se,rmse,rmse_mcse,coverage95,coverage95_mcse,interval_width,interval_width_mcse,reject_rate,reject_rate_mcse,calibration_rate,calibration_rate_mcse,type1,type1_mcse,power,power_mcse,oracle_spearman,oracle_spearman_mcse,oracle_kl,oracle_kl_mcse,ess_d000_005,ess_d005_010,ess_d010_020,ess_d020_plus,prior_ess,prior_ess_mcse,hist_mass,hist_mass_mcse,mean_nll,mean_nll_mcse,roc_auc,roc_auc_mcse,pr_auc,pr_auc_mcse,sensitivity,specificity,fpr,ppv,npv,f1,sensitivity_mcse,specificity_mcse,fpr_mcse,ppv_mcse,roc_auc_obs,oracle_spearman_obs
S2_trap_heavy,uip_js,2000,-0.0005889383217945564,0.00158867160345532,0.07104755398499371,0.0710322314033133,0.001243326542971721,0.891,0.006968464680257768,0.22073556871088862,0.0013183589570438044,nan,nan,0.049,0.0048269555622566076,0.049,0.0048269555622566076,0.724,0.009995599031573845,0.42623098719603125,0.006073395072154818,2.2874050964678383,0.04607747859211671,nan,nan,nan,nan,15.554358259291785,0.12309372108835723,1.0,0.0,2.4345174255980484,0.010040063484371366,0.7987509199167,0.0041382335783317625,0.6629100348458251,0.005973450503758034,0.49764265973012517,0.7903524006947168,0.2096475993052832,0.4499485521093635,0.8203174972378904,0.47259533734753745,0.0063751779832005705,0.003046831173724162,0.003046831173724162,0.006031604408164902,0.8261779047361743,0.45505064690222835
S2_trap_heavy,pooling,2000,0.0235056686190745,0.004052811241236273,0.1812472287075921,0.18272013871616577,0.0025958326683905874,0.168,0.008359904305672404,0.07741567772215267,0.00019805380936976555,nan,nan,0.5085,0.01117872421164419,0.5085,0.01117872421164419,0.7815,0.009240068993248914,nan,nan,1.514685844262174,0.01319076828465926,nan,nan,nan,nan,524.873,2.0339163806365566,1.0,0.0,5.089877994854883,0.08916399019914549,0.5,0.0,0.4084877024454025,0.005000916532518412,1.0,0.0,1.0,0.25629166666666664,nan,0.4080130012271566,0.0,0.0,0.0,0.0028181424752832087,0.5,nan
S3_hidden_gem,weak_only,2000,0.011591374135875833,0.0015622441472060357,0.06986568221207769,0.070803480836336,0.0012874496302840966,0.958,0.00448530935387962,0.27280712978723404,0.0014560870393042638,nan,nan,0.0275,0.0036567574434189644,0.0275,0.0036567574434189644,0.68,0.010430723848324237,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,3.479414821707462,0.005234389026922476,0.5,0.0,0.4468335799229735,0.005465893923796466,0.0,1.0,0.0,nan,0.7049583333333334,nan,0.0,0.0,0.0,nan,0.5,nan
S3_hidden_gem,eb_only,2000,0.002660925456146627,0.0015458857350954466,0.06913411178241302,0.06916802855019347,0.001263999466332584,0.959,0.00443390347211123,0.26903504330413014,0.0013962723428785214,nan,nan,0.0225,0.0033161536454151216,0.0225,0.0033161536454151216,0.6635,0.010565693304274926,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,3.312435890103744,0.011563017807976212,0.5,0.0,0.4468335799229735,0.005465893923796466,0.0,1.0,0.0,nan,0.7049583333333334,nan,0.0,0.0,0.0,nan,0.5,nan
S3_hidden_gem,rule,2000,0.006444142691935034,0.0014586464798412677,0.06523265368131703,0.06553394869674427,0.00122927482379534,0.9685,0.0039056209493497944,0.2599586361702128,0.0014445870397959497,nan,nan,0.0175,0.002932042803234632,0.0175,0.002932042803234632,0.7125,0.010120369311443136,0.10849429341301228,0.007631296239878819,4.907021481855191,0.11507350948517657,nan,nan,nan,nan,13.049860361610392,0.07130563718438587,0.8000000000000003,5.447682190812942e-18,3.0759820213398963,0.011232107869666628,0.5636977396645152,0.0054839274785616395,0.5200242056486575,0.0058999342844533635,0.6292896483547522,0.4224835983214138,0.5775164016785862,0.31320728192872704,0.7314028445717794,0.41824666791815285,0.005739781410551532,0.0037975171418321027,0.0037975171418321027,0.0038884104396538755,0.6089136124845529,0.17511764358836285
S3_hidden_gem,rule_sam,2000,0.00728501332797515,0.0014675064220731004,0.06562888234345901,0.06601566512382903,0.0012418305361830805,0.968,0.003935479640399632,0.2594268276595745,0.001440127057963345,nan,nan,0.018,0.0029728773940409987,0.018,0.0029728773940409987,0.7145,0.010099251209866997,0.10849429341301228,0.007631296239878819,4.907021481855191,0.11507350948517657,nan,nan,nan,nan,12.368152466484602,0.08228738833280846,0.7582408263141864,0.0027894975561543055,3.041692041440324,0.009703223122739312,0.5636977396645152,0.0054839274785616395,0.5200242056486575,0.0058999342844533635,0.6292896483547522,0.4224835983214138,0.5775164016785862,0.31320728192872704,0.7314028445717794,0.41824666791815285,0.005739781410551532,0.0037975171418321027,0.0037975171418321027,0.0038884104396538755,0.6089136124845529,0.17511764358836285
S3_hidden_gem,two_head,2000,0.004633334390251889,0.0014039928976308275,0.06278847118058868,0.0629435358453186,0.001242953064539116,0.9685,0.0039056209493497944,0.24847344931163956,0.0015448673746670054,nan,nan,0.0195,0.0030919047527373806,0.0195,0.0030919047527373806,0.723,0.010006772706522319,0.1344597074405946,0.007457580990821399,4.9317424872827615,0.11512811807961548,43.461752555680775,43.24742954847875,43.42024764580981,44.11121790305557,35.94653602908128,0.22045536063473448,0.8000000000000003,5.446267171648104e-18,2.9948073518136145,0.013789108468926652,0.5945351085159092,0.005534337493365013,0.5523181397994243,0.006065982742073541,0.5884762039259992,0.5303504935279862,0.46964950647201376,0.3440105671592504,0.7548582485067721,0.4341981869334167,0.005848097873799654,0.003836905284499533,0.003836905284499533,0.004316268519486003,0.6406725962665,0.2054332906792094
S3_hidden_gem,two_head_pro,2000,0.004580951208112754,0.0013989780830390478,0.06256420185415314,0.0627160850814327,0.0012366855812588485,0.9695,0.0038451105315712303,0.24857543141426783,0.0015225100918933316,nan,nan,0.018,0.0029728773940409987,0.018,0.0029728773940409987,0.723,0.010006772706522319,0.14206363393622132,0.007478686927602176,4.931918656263236,0.11505364320316987,32.762044850757036,29.51145438235597,25.298408053839648,21.070003715974757,31.801264800537677,0.21625182814079386,0.8000000000000003,5.544724468664239e-18,2.988154866979635,0.014014466383048863,0.6000383657484691,0.005518921274849644,0.5563559266079375,0.006194515385124579,0.5979381443298969,0.5309415450085703,0.46905845499142973,0.3479046836483155,0.7593406593406593,0.43987325333748895,0.0058267618602125155,0.003836626249035815,0.003836626249035815,0.004317579957821759,0.6461916691584543,0.21403734509557676
S3_hidden_gem,two_head_pro_sam,2000,0.005761947177848763,0.0014144626828254876,0.06325669420869029,0.06350282429003425,0.0012479435143790698,0.9685,0.0039056209493497944,0.24755373341677098,0.001501401891527497,nan,nan,0.0185,0.003013117156700018,0.0185,0.003013117156700018,0.7245,0.009989988738732391,0.14206363393622132,0.007478686927602176,4.931918656263236,0.11505364320316987,nan,nan,nan,nan,29.33724429657328,0.2473655372794784,0.7387117349292791,0.003556765843068942,2.928817323945792,0.011524632115709076,0.6000383657484691,0.005518921274849644,0.5563559266079375,0.006194515385124579,0.5979381443298969,0.5309415450085703,0.46905845499142973,0.3479046836483155,0.7593406593406593,0.43987325333748895,0.0058267618602125155,0.003836626249035815,0.003836626249035815,0.004317579957821759,0.6461916691584543,0.21403734509557676
S3_hidden_gem,two_head_pro_fixdisc,2000,0.006366558565566936,0.0014279622781536547,0.0638604144651407,0.06416109823998117,0.0012190259298408754,0.9685,0.0039056209493497944,0.25628978310387984,0.0014248406529085457,nan,nan,0.018,0.0029728773940409987,0.018,0.0029728773940409987,0.7175,0.010067118505312231,0.15368037414786628,0.007504168667937236,4.892690679802984,0.11537537482428538,15.218136160714261,15.144485384426424,15.209416806020092,15.452856981855051,13.032089794436994,0.08350567899308282,0.8000000000000003,5.454186550613422e-18,3.013199739247063,0.012094845707302114,0.6036558983862905,0.0055117488731293105,0.5581918055302135,0.00613099683684556,0.5990679282587206,0.5352562208168331,0.4647437791831669,0.3504337050805452,0.7613282891971417,0.44219743563014696,0.005824063973548735,0.003834425543699503,0.003834425543699503,0.004336429390818017,0.6486380539756702,0.22251040189906662
S3_hidden_gem,selective_pro,2000,0.001477048236635955,0.0014224001786566044,0.06361166981368026,0.06361291524297395,0.0013329061744449728,0.9575,0.004510751046111944,0.24075409236545683,0.0015153842567965903,nan,nan,0.0185,0.003013117156700018,0.0185,0.003013117156700018,0.7255,0.00997872111044296,0.14099447193499937,0.007450646220515269,4.858712404035386,0.11531571683439326,43.480379506679284,43.26994521438206,43.45545902054251,44.15099614757687,43.52376310237433,0.24376864130538478,0.9999999999223294,3.4382789395012407e-12,2.9655765972453745,0.020615779861669698,0.6014216367429874,0.00551754201898013,0.5576073037331735,0.006163521102291598,0.6377630278209292,0.4755600212778533,0.5244399787221468,0.33729180670699827,0.7582697201017812,0.4412310698583292,0.005711875856195038,0.003839398750755988,0.0038393987507559877,0.0040859212786282725,0.6489983178132441,0.21482935109900902
S3_hidden_gem,selective_base,2000,0.0026498329204393237,0.001417710484817241,0.0634019403293107,0.06344145134696208,0.0012840388328091872,0.9625,0.004248161366991606,0.24458811889862328,0.0014882098130174156,nan,nan,0.0195,0.0030919047527373806,0.0195,0.0030919047527373806,0.7235,0.010001193678756551,0.13816303505005006,0.0074667018309392125,4.860238876543515,0.11539279571687361,30.90579401472899,30.09832446887441,29.542928789306295,29.34562040481523,33.197990144389145,0.23153073217394285,0.999999981224613,1.2247459904383832e-09,2.9665550574733457,0.018786993304380425,0.5977229131691957,0.005558677035270161,0.5553144427756591,0.006087184898615504,0.629854540319164,0.4786925941249483,0.5213074058750518,0.3358433734939759,0.7555037313432836,0.43809243160944944,0.00573798023901651,0.003840501653382677,0.0038405016533826766,0.00409830814687342,0.6420286785359912,0.20609988629265777
S3_hidden_gem,selective_pro_fixdisc,2000,0.004842672810699583,0.0014211943797668347,0.06355774484798589,0.06372612193322362,0.0012315253181894893,0.9655,0.00408103847078167,0.25260153466833546,0.0013958225984562176,nan,nan,0.018,0.0029728773940409987,0.018,0.0029728773940409987,0.7155,0.010088601241004622,0.15140575779632542,0.007478129775733957,4.851135400952037,0.11551438426332047,15.218136160714261,15.144485384426424,15.209416806020092,15.452856981855051,16.057830320959795,0.09673583526167803,0.9999999999580239,4.953608690583544e-12,2.967331258760725,0.015456423465955679,0.6031442049790361,0.005508170694047958,0.5575060413177446,0.00609328704706201,0.6225109447818105,0.49937939594538683,0.5006206040546132,0.34228917533778536,0.7596655277827729,0.44170549626734806,0.005760741407418877,0.0038439906672996875,0.0038439906672996875,0.0041810933782421905,0.6477272612216571,0.21989354876085734
S3_hidden_gem,selective_pro_sam,2000,0.00272282080695699,0.0014114782690450014,0.06312322716696721,0.06316615620896493,0.0012617534894592474,0.9635,0.004193313129257102,0.2420022782227785,0.0014922499221620773,nan,nan,0.0205,0.00316857617866448,0.0205,0.00316857617866448,0.7285,0.009944539959193687,0.14099447193499937,0.007450646220515269,4.858712404035386,0.11531571683439326,43.480379506679284,43.26994521438206,43.45545902054251,44.15099614757687,40.13153766143939,0.296324011241981,0.9218550711106124,0.004299951996268695,2.8594901183603922,0.013328600422654878,0.6014216367429874,0.00551754201898013,0.5576073037331735,0.006163521102291598,0.6377630278209292,0.4755600212778533,0.5244399787221468,0.33729180670699827,0.7582697201017812,0.4412310698583292,0.005711875856195038,0.003839398750755988,0.0038393987507559877,0.0040859212786282725,0.6489983178132441,0.21482935109900902
S3_hidden_gem,robust_map_w0.5,2000,0.01241555207659097,0.0015108266193694876,0.0675662204625275,0.06868083782164874,0.0012269339190745547,0.9585,0.004459694496263168,0.26781063241551945,0.0013095865643425798,nan,nan,0.0295,0.003783500363420096,0.0295,0.003783500363420096,0.7,0.010246950765959599,nan,nan,1.4266617575356335,0.015049432690862575,nan,nan,nan,nan,3.068892375157968,0.04157972118041715,0.5,0.0,3.2555370675924875,0.007875594966313754,0.5,0.0,0.4468335799229735,0.005465893923796466,1.0,0.0,1.0,0.29504166666666665,nan,0.4556481451690743,0.0,0.0,0.0,0.0029438642518325453,0.5,nan
S3_hidden_gem,robust_map_w0.9,2000,0.012447061908189732,0.0014996376938712847,0.06706583650234425,0.06819462488123677,0.0012156819815235993,0.956,0.004586065852122058,0.26225667459324153,0.0012098452922511234,nan,nan,0.03,0.00381444622455213,0.03,0.00381444622455213,0.711,0.010136049526319415,nan,nan,1.4266617575356335,0.015049432690862575,nan,nan,nan,nan,5.524006275284343,0.07484349812475087,0.9000000000000002,4.9663100392403566e-18,3.1510136774274318,0.01208862396202668,0.5,0.0,0.4468335799229735,0.005465893923796466,1.0,0.0,1.0,0.29504166666666665,nan,0.4556481451690743,0.0,0.0,0.0,0.0029438642518325453,0.5,nan
S3_hidden_gem,power_prior,2000,0.013866912701348858,0.003189273752344409,0.14262865818195855,0.14326567605531132,0.002247436690498197,0.3,0.010246950765959597,0.12900861113892365,0.0003624576745679101,nan,nan,0.4585,0.011141762652291602,0.4585,0.011141762652291602,0.779,0.009277903858092086,nan,nan,1.4266617575356335,0.015049432690862575,nan,nan,nan,nan,157.2756,0.6183708544043682,1.0,0.0,4.135638568654607,0.06690797197700463,0.5,0.0,0.4468335799229735,0.005465893923796466,1.0,0.0,1.0,0.29504166666666665,nan,0.4556481451690743,0.0,0.0,0.0,0.0029438642518325453,0.5,nan
S3_hidden_gem,uip_dirichlet,2000,0.010228504427220123,0.0016971464339106152,0.0758986958799098,0.07656601095179612,0.0012962775277922305,0.905,0.006556485338960196,0.2475975294117647,0.0011540850510509144,nan,nan,0.064,0.005472842040475863,0.064,0.005472842040475863,0.695,0.010295023069425343,0.1137045734846439,0.006868992147227917,1.4005248819615268,0.01612306617023167,nan,nan,nan,nan,26.149799159049326,0.34088654923251904,1.0,0.0,3.2766289507208035,0.025594259769824233,0.500044218608693,0.004263094472317782,0.4470722613781367,0.005475994257951801,0.9567857647224968,0.038595661682132514,0.9614043383178675,0.2940410572457793,0.6809176225234619,0.4498373281986588,0.0024164258412941626,0.0014809313913908735,0.0014809313913908724,0.0030015324840328597,0.4948667835439979,0.07965536127319696
S3_hidden_gem,uip_js,2000,0.002116201178086338,0.001535533425509668,0.06867114242325455,0.0686865798117812,0.001256855813383509,0.9095,0.006415206543830059,0.22387761852315397,0.001343763071610336,nan,nan,0.0445,0.004610843198374892,0.0445,0.004610843198374892,0.7455,0.009739860111931793,0.3882654197101241,0.006236411054871893,2.384748750376325,0.05047926104734759,nan,nan,nan,nan,15.122775959261388,0.11271151505006888,1.0,0.0,2.436885607218671,0.010709581198206353,0.7756132052053893,0.0042925575729714244,0.6620332222217925,0.006077084379067992,0.4641999717554018,0.7755777528222708,0.22442224717772918,0.4640033879164314,0.7757152991250886,0.4641016590187081,0.005926613742755931,0.003207438069881885,0.003207438069881885,0.005925190554351736,0.8027362359306044,0.4309302742810686
S3_hidden_gem,pooling,2000,0.014273559926348102,0.0035973506146027637,0.16087841026304855,0.16147029593796014,0.002540044959249455,0.1505,0.007995303308818247,0.07616311226533168,0.00021798924255545148,nan,nan,0.549,0.011126522367748155,0.549,0.011126522367748155,0.797,0.008994192570764758,nan,nan,1.4266617575356335,0.015049432690862575,nan,nan,nan,nan,524.252,2.061236181347894,1.0,0.0,4.368863212190428,0.07676489984647682,0.5,0.0,0.4468335799229735,0.005465893923796466,1.0,0.0,1.0,0.29504166666666665,nan,0.4556481451690743,0.0,0.0,0.0,0.0029438642518325453,0.5,nan
S4_conflict,weak_only,2000,0.01021946710443294,0.0015951340529816874,0.07133656351383609,0.07204719529041484,0.0013449515351816714,0.955,0.004635461142108735,0.27137938035043807,0.0014391017546641403,nan,nan,0.0265,0.0035915003828483716,0.0265,0.0035915003828483716,0.6885,0.010355379037002944,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,3.4857019472212167,0.005149488162032614,0.5,0.0,0.30138850582201865,0.006812429832244833,0.0,1.0,0.0,nan,0.9173333333333333,nan,0.0,0.0,0.0,nan,0.5,nan
S4_conflict,eb_only,2000,0.0013818829050171954,0.0015787680444289485,0.07060465336095074,0.07060052526748707,0.001337610378628044,0.9545,0.004659922209651143,0.2677574515644556,0.0013784064735729877,nan,nan,0.02,0.0031304951684997056,0.02,0.0031304951684997056,0.666,0.010546184144039966,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,3.320421553000132,0.011780527065292912,0.5,0.0,0.30138850582201865,0.006812429832244833,0.0,1.0,0.0,nan,0.9173333333333333,nan,0.0,0.0,0.0,nan,0.5,nan
S4_conflict,rule,2000,0.023836960686677712,0.001574999583665178,0.0704361226721841,0.07434357704725164,0.001272546291028376,0.943,0.005184158562389852,0.2697482923654568,0.0013474013594639957,nan,nan,0.0455,0.004659922209651144,0.0455,0.004659922209651144,0.7505,0.009675994780899791,-0.05750864763379168,0.008484452747055752,5.921535730735969,0.18582390204999008,nan,nan,nan,nan,13.248102423631693,0.06683402972499485,0.8000000000000003,5.478720150631083e-18,3.4351292253384074,0.0110968277120366,0.4461457445405249,0.007651221484477928,0.2646966987107832,0.006139435832471686,0.6088709677419355,0.3287609011627907,0.6712390988372092,0.07556612035531089,0.9031694534564512,0.13444629938786867,0.010955995016698142,0.0031659896856948916,0.0031659896856948916,0.002090410534389561,0.4595471590013187,-0.04179274628647564
S4_conflict,rule_sam,2000,0.02042652027141785,0.0016092147307197758,0.07196627056566876,0.07479169243626006,0.0012936698982128445,0.9375,0.005412658773652742,0.26751094267834796,0.001378108308211052,nan,nan,0.045,0.004635461142108733,0.045,0.004635461142108733,0.733,0.009892193892155572,-0.05750864763379168,0.008484452747055752,5.921535730735969,0.18582390204999008,nan,nan,nan,nan,11.3553597416464,0.08981573358865154,0.6881625693855867,0.004172907931373912,3.3419465016246357,0.008239121845620673,0.4461457445405249,0.007651221484477928,0.2646966987107832,0.006139435832471686,0.6088709677419355,0.3287609011627907,0.6712390988372092,0.07556612035531089,0.9031694534564512,0.13444629938786867,0.010955995016698142,0.0031659896856948916,0.0031659896856948916,0.002090410534389561,0.4595471590013187,-0.04179274628647564
S4_conflict,two_head,2000,0.030056152424693793,0.001636157521079671,0.07317118878063379,0.07908677610519846,0.0012906147407040437,0.917,0.006168914004912047,0.26820604768460576,0.0014680895469871794,nan,nan,0.0665,0.005571254347092763,0.0665,0.005571254347092763,0.7595,0.009556666521334729,-0.0768907803852174,0.008137742043631399,6.281872150137797,0.18203430196661854,44.028253908035815,43.578979700670864,44.6477805174911,44.20289281677014,36.459774888015616,0.21231325016405278,0.8000000000000003,5.493892798182416e-18,3.4763218857839058,0.014623302316775121,0.43081827765961983,0.0073458000417243605,0.24933924451840778,0.005694808321565502,0.4637096774193548,0.43718204941860467,0.5628179505813953,0.06911576891292916,0.9004584151931893,0.12030075187969924,0.011195725091574248,0.0033430734827249974,0.003343073482724998,0.0021985232714713853,0.4451489914419343,-0.05975776746106582
S4_conflict,two_head_pro,2000,0.030987526308156606,0.0016364695680720206,0.07318514394637515,0.0794582534951727,0.0012975931160685162,0.9185,0.006117914268768402,0.26894494868585733,0.001448960709798856,nan,nan,0.065,0.005512485827646181,0.065,0.005512485827646181,0.7635,0.009501782727467515,-0.07574824338638884,0.008019094825154916,6.27737572029132,0.1818174217106615,23.88395962942228,27.64616051366929,32.60499637093472,26.35878790634212,32.55928587539864,0.20913489943176783,0.8000000000000003,5.4905247221747235e-18,3.4791048191296126,0.014827307735816052,0.43133509539112264,0.007248935757424925,0.24558213511610366,0.005444559809732652,0.4591733870967742,0.44585755813953487,0.5541424418604651,0.06948363969186179,0.9014601891817431,0.12070221927790657,0.01118784775272394,0.003349959567759371,0.003349959567759371,0.002220676914223811,0.44618091267253107,-0.057737577264624786
S4_conflict,two_head_pro_sam,2000,0.024619861512704806,0.0016834575745543706,0.07528651147880987,0.07919193369370651,0.0013164634708173603,0.916,0.006202580108309766,0.26327149036295366,0.0014339037238501908,nan,nan,0.0635,0.005452877680637995,0.0635,0.005452877680637995,0.743,0.009771156533389485,-0.07574824338638884,0.008019094825154916,6.27737572029132,0.1818174217106615,nan,nan,nan,nan,25.301136205751767,0.27031712991782253,0.6274247642190314,0.005401212700965385,3.2968036820584063,0.0100258891975324,0.43133509539112264,0.007248935757424925,0.24558213511610366,0.005444559809732652,0.4591733870967742,0.44585755813953487,0.5541424418604651,0.06948363969186179,0.9014601891817431,0.12070221927790657,0.01118784775272394,0.003349959567759371,0.003349959567759371,0.002220676914223811,0.44618091267253107,-0.057737577264624786
S4_conflict,two_head_pro_fixdisc,2000,0.02685982688545252,0.0015741972159559157,0.07040023969736689,0.07533369732655146,0.0012813416920266572,0.9385,0.005372045699731156,0.2693303534418023,0.00135331317453632,nan,nan,0.05,0.004873397172404482,0.05,0.004873397172404482,0.7625,0.009515612171584129,-0.07828833945977794,0.008098326614389304,6.287834682607473,0.18191369212090333,15.41898124683223,15.25922162576684,15.631091601788977,15.478725153190856,13.218786688561591,0.08012548828055631,0.8000000000000003,5.536934585985589e-18,3.4224797831000826,0.012458063650365319,0.4282100605215767,0.007280746403912625,0.24522036855715396,0.005440515217334643,0.46018145161290325,0.44422238372093026,0.5557776162790697,0.06943493801810023,0.9012994194083495,0.12066345073680036,0.011189678856223512,0.0033487408249588987,0.0033487408249588987,0.0022167465175032507,0.44333930676801125,-0.060322610394255065
S4_conflict,selective_pro,2000,0.04045341795632866,0.0016337778353752294,0.07306476600062947,0.08350011871285448,0.0012643007444099715,0.856,0.007850605072222142,0.2565275327909887,0.0015034978508641401,nan,nan,0.1275,0.007458007441669658,0.1275,0.007458007441669658,0.799,0.008960998828255698,-0.07917608992155901,0.008056074789733133,6.136843585886347,0.18310717838167706,44.05420035511593,43.597748841075045,44.6602441513917,44.224897631953176,44.089012386665026,0.24018509043022276,0.9999999999714674,1.2762730657041444e-12,3.564449335649939,0.021534065211803236,0.428760508684908,0.007282883809533462,0.24567486170738037,0.005465327882670661,0.5176411290322581,0.39934593023255816,0.6006540697674418,0.07206511823731668,0.9018360857523848,0.12651678472436095,0.011218342342904968,0.0033007880258410635,0.0033007880258410635,0.002166200401326557,0.4441050626196528,-0.060980639613435986
S4_conflict,selective_base,2000,0.03701745564558251,0.001606764359802535,0.07185668664684798,0.08081518264922773,0.001259026652073738,0.8875,0.007065541380531291,0.26002057622027536,0.0014465534068536766,nan,nan,0.0985,0.006663248081829162,0.0985,0.006663248081829162,0.793,0.00905955296910394,-0.07921461828178931,0.008081482737254925,6.152071845657064,0.18308916588819707,28.089562982223732,28.26564898600359,29.483112732239192,28.553786984297275,31.543346029082986,0.2185893237246116,0.9999999930938027,3.7982548731100575e-10,3.523260360219584,0.019482943000501875,0.42897174590422316,0.007302038364730358,0.2489731944847935,0.005702197460770166,0.5080645161290323,0.4017078488372093,0.5982921511627908,0.07108603667136812,0.9006109979633401,0.12472160356347438,0.011223871170959718,0.0033040195100474123,0.0033040195100474123,0.0021579520024721487,0.4443840891869658,-0.061130406630792944
S4_conflict,selective_pro_fixdisc,2000,0.03254863765530171,0.0015500134563303503,0.0693187090878813,0.07656431741426052,0.0012456284762477773,0.9295,0.005724061058374553,0.26413239449311643,0.0013347295592398166,nan,nan,0.061,0.005351588549206675,0.061,0.005351588549206675,0.789,0.009123568380847484,-0.07955716360628023,0.008082911798100433,6.188236238614385,0.1827666827557204,15.41898124683223,15.25922162576684,15.631091601788977,15.478725153190856,16.28383884315169,0.09371474520700251,0.9999999999924567,8.147071487619065e-13,3.4574809729802,0.01646408288505615,0.42734188354528035,0.007260393344607481,0.2455214705742875,0.005509684393836682,0.4944556451612903,0.41460755813953487,0.5853924418604651,0.07073329007138222,0.900996940084888,0.12376206396265692,0.011224641224990188,0.0033202665839718957,0.0033202665839718957,0.002177005594802078,0.4428444197871971,-0.061452922931313526
S4_conflict,selective_pro_sam,2000,0.021913179004561197,0.0017051010323756817,0.07625443633794188,0.0793222484916594,0.0013377486005268849,0.8985,0.006752693906878944,0.25897072365456825,0.0014601490195691321,nan,nan,0.0775,0.005978869040211535,0.0775,0.005978869040211535,0.745,0.009746153087244218,-0.07917608992155901,0.008056074789733133,6.136843585886347,0.18310717838167706,44.05420035511593,43.597748841075045,44.6602441513917,44.224897631953176,31.597332909171243,0.364962555803573,0.7205683945550823,0.007230673679334688,3.1378554395861773,0.009545123948435114,0.428760508684908,0.007282883809533462,0.24567486170738037,0.005465327882670661,0.5176411290322581,0.39934593023255816,0.6006540697674418,0.07206511823731668,0.9018360857523848,0.12651678472436095,0.011218342342904968,0.0033007880258410635,0.0033007880258410635,0.002166200401326557,0.4441050626196528,-0.060980639613435986
S4_conflict,robust_map_w0.5,2000,0.019467611241593935,0.00158717151186672,0.07098046784970201,0.0735846151733386,0.001300617629994592,0.9475,0.004987171041783106,0.27322006345431793,0.0012810684322669679,nan,nan,0.039,0.004328914413568372,0.039,0.004328914413568372,0.7205,0.010034434463386564,nan,nan,2.1396783323848143,0.012473980496589104,nan,nan,nan,nan,2.6620538341363447,0.03253816899468899,0.5,0.0,3.490213300261796,0.008545670807155235,0.5,0.0,0.30138850582201865,0.006812429832244833,1.0,0.0,1.0,0.08266666666666667,nan,0.15270935960591134,0.0,0.0,0.0,0.0017775555416649302,0.5,nan
S4_conflict,robust_map_w0.9,2000,0.030159064214996534,0.0015635106730014954,0.06992232296755578,0.07613314546161136,0.0012474530481413589,0.9295,0.005724061058374553,0.27116477997496874,0.0011180503166089426,nan,nan,0.059,0.0052687284993630104,0.059,0.0052687284993630104,0.772,0.009381257911389069,nan,nan,2.1396783323848143,0.012473980496589104,nan,nan,nan,nan,4.7916969014454205,0.058568704190440184,0.9000000000000002,4.9663100392403566e-18,3.5877011191991315,0.01545070527229524,0.5,0.0,0.30138850582201865,0.006812429832244833,1.0,0.0,1.0,0.08266666666666667,nan,0.15270935960591134,0.0,0.0,0.0,0.0017775555416649302,0.5,nan
S4_conflict,power_prior,2000,0.16325390852931174,0.003271531603508032,0.146307341119657,0.2191961993205352,0.0021654326372922018,0.1405,0.007770448828735699,0.13611982941176473,0.00026605358310033053,nan,nan,0.7705,0.0094029184299344,0.7705,0.0094029184299344,0.924,0.005925537950262405,nan,nan,2.1396783323848143,0.012473980496589104,nan,nan,nan,nan,159.30809999999997,0.6271431786109446,1.0,0.0,6.5688639372196285,0.0984805369620391,0.5,0.0,0.30138850582201865,0.006812429832244833,1.0,0.0,1.0,0.08266666666666667,nan,0.15270935960591134,0.0,0.0,0.0,0.0017775555416649302,0.5,nan
S4_conflict,uip_dirichlet,2000,0.049347745385976687,0.0017734405333362725,0.07931067173186775,0.09339292014876711,0.0013673691366276296,0.8725,0.007458007441669657,0.27216457997496873,0.0011360055229256377,nan,nan,0.1095,0.0069824691191583505,0.1095,0.0069824691191583505,0.802,0.008910555538236659,0.025568069120976596,0.00862004920330899,2.137812384957116,0.014524389183044203,nan,nan,nan,nan,27.227224973194833,0.3651766640886405,1.0,0.0,4.217027612687713,0.033582350036941475,0.5065464832966904,0.006581034469440611,0.299608723842361,0.006547407957993232,0.96875,0.036564316860465115,0.9634356831395349,0.08308477067392903,0.9284890426758939,0.15304375522554445,0.00390625,0.0012649427997920174,0.0012649427997920176,0.0018147187517665686,0.5052290585610122,0.02125961375237669
