query_nct_id,scenario,candidate_count,top_candidate_nct_id,top_section_weighted_score,mean_section_weighted_score
NCT01990209,regimen_result_heavy,100,NCT03130439,0.815735,0.7602575699999999
NCT01994382,default_secret_weights,100,NCT05205161,0.812922,0.7559160800000001
NCT01994382,disease_endpoint_heavy,100,NCT05205161,0.8503240000000001,0.75061071
NCT01994382,regimen_result_heavy,100,NCT05205161,0.7896539999999999,0.74017011
NCT01997840,default_secret_weights,100,NCT00397579,0.8023560000000001,0.7517658800000001
NCT01997840,disease_endpoint_heavy,100,NCT05228470,0.829344,0.74602249
NCT01997840,regimen_result_heavy,100,NCT05228470,0.7720439999999998,0.7283640899999999
NCT02002182,default_secret_weights,100,NCT00749892,0.8217040000000001,0.77183776
NCT02002182,disease_endpoint_heavy,100,NCT00749892,0.849213,0.77695284
NCT02002182,regimen_result_heavy,100,NCT00749892,0.795468,0.7532736899999999
NCT02009332,default_secret_weights,100,NCT02017860,0.798702,0.75989682
NCT02009332,disease_endpoint_heavy,100,NCT03245151,0.8252710000000001,0.7589873800000001
NCT02009332,regimen_result_heavy,100,NCT04386746,0.7779849999999999,0.7396393299999999
NCT02010645,default_secret_weights,100,NCT02469415,0.906766,0.8144844400000001
NCT02010645,disease_endpoint_heavy,100,NCT02469415,0.9622759999999999,0.82635593
NCT02010645,regimen_result_heavy,100,NCT02469415,0.8663109999999999,0.78837118
NCT02014844,default_secret_weights,100,NCT03331250,0.817094,0.7589207600000001
NCT02014844,disease_endpoint_heavy,100,NCT05243550,0.8562959999999998,0.7662359200000001
NCT02014844,regimen_result_heavy,100,NCT03828448,0.780408,0.7321493199999999
NCT02017704,default_secret_weights,100,NCT03939689,0.7474480000000001,0.6962036400000001
NCT02017704,disease_endpoint_heavy,100,NCT05501548,0.7805789999999999,0.69458409
NCT02017704,regimen_result_heavy,100,NCT04406857,0.700946,0.6488587899999999
NCT02019069,default_secret_weights,100,NCT01162551,0.854152,0.78593782
NCT02019069,disease_endpoint_heavy,100,NCT01162551,0.9036059999999999,0.79014481
NCT02019069,regimen_result_heavy,100,NCT02340780,0.8230259999999999,0.7645462099999999
NCT02024607,default_secret_weights,100,NCT02560012,0.812528,0.7422687
NCT02024607,disease_endpoint_heavy,100,NCT02560012,0.8347070000000001,0.74154833
NCT02024607,regimen_result_heavy,100,NCT02560012,0.7843969999999999,0.7168659299999999
NCT02029430,default_secret_weights,100,NCT02235701,0.8235660000000001,0.74937852
NCT02029430,disease_endpoint_heavy,100,NCT02235701,0.84189,0.76553013
NCT02029430,regimen_result_heavy,100,NCT02235701,0.7981699999999998,0.7053617799999999
NCT02030834,default_secret_weights,100,NCT00445341,0.8108460000000001,0.75991176
NCT02030834,disease_endpoint_heavy,100,NCT00445341,0.8362520000000001,0.75681945
NCT02030834,regimen_result_heavy,100,NCT00445341,0.7948669999999999,0.7462188499999999
NCT02034123,default_secret_weights,100,NCT05424380,0.813284,0.7520572400000001
NCT02034123,disease_endpoint_heavy,100,NCT05424380,0.8299099999999999,0.72785995
NCT02034123,regimen_result_heavy,100,NCT05424380,0.8057499999999999,0.75084065
NCT02035137,default_secret_weights,100,NCT02367859,0.8102740000000002,0.7588690200000001
NCT02035137,disease_endpoint_heavy,100,NCT02367859,0.8451520000000001,0.7582043300000001
NCT02035137,regimen_result_heavy,100,NCT02367859,0.783162,0.73820533
NCT02038933,default_secret_weights,100,NCT00397579,0.812228,0.7709468600000001
NCT02038933,disease_endpoint_heavy,100,NCT04849416,0.8337890000000001,0.76409339
NCT02038933,regimen_result_heavy,100,NCT02038946,0.8013079999999999,0.7563641399999999
NCT02038946,default_secret_weights,100,NCT04230304,0.82037,0.7730076800000001
NCT02038946,disease_endpoint_heavy,100,NCT03178201,0.8334499999999999,0.76603548
NCT02038946,regimen_result_heavy,100,NCT03316573,0.798997,0.76091733
NCT02039674,default_secret_weights,100,NCT02964013,0.7928180000000001,0.74417554
NCT02039674,disease_endpoint_heavy,100,NCT00807612,0.81952,0.74117342
NCT02039674,regimen_result_heavy,100,NCT02964013,0.7768160000000001,0.72180972
NCT02039947,default_secret_weights,100,NCT02974803,0.8174940000000002,0.7641382400000001
NCT02039947,disease_endpoint_heavy,100,NCT02974803,0.825853,0.75757705
NCT02039947,regimen_result_heavy,100,NCT02974803,0.8074479999999999,0.7539691999999999
NCT02046070,default_secret_weights,100,NCT02186834,0.8071640000000001,0.75338352
NCT02046070,disease_endpoint_heavy,100,NCT02186834,0.830411,0.7431049000000001
NCT02046070,regimen_result_heavy,100,NCT02186834,0.7912009999999998,0.7394345
NCT02049515,default_secret_weights,100,NCT03828448,0.8139660000000001,0.7641706
NCT02049515,disease_endpoint_heavy,100,NCT03828448,0.8471680000000001,0.76391221
NCT02049515,regimen_result_heavy,100,NCT03828448,0.7899280000000001,0.7487126099999999
NCT02050919,default_secret_weights,100,NCT00749892,0.7960460000000001,0.7571666800000001
NCT02050919,disease_endpoint_heavy,100,NCT00749892,0.8221280000000001,0.7657584300000001
NCT02050919,regimen_result_heavy,100,NCT03211117,0.7570909999999998,0.7148744299999998
NCT02052778,default_secret_weights,100,NCT00566618,0.8167740000000001,0.75768872
NCT02052778,disease_endpoint_heavy,100,NCT00566618,0.8354960000000001,0.74683566
NCT02052778,regimen_result_heavy,100,NCT00971945,0.7936709999999999,0.75308701
NCT02054104,default_secret_weights,100,NCT00960752,0.7739140000000001,0.7312511400000001
NCT02054104,disease_endpoint_heavy,100,NCT00960752,0.7925829999999999,0.7248943800000001
NCT02054104,regimen_result_heavy,100,NCT00960752,0.7411779999999998,0.7054584299999999
NCT02054520,default_secret_weights,100,NCT03476174,0.8060440000000001,0.7529886
NCT02054520,disease_endpoint_heavy,100,NCT03476174,0.8377950000000001,0.74839893
NCT02054520,regimen_result_heavy,100,NCT03149029,0.780557,0.73452348
NCT02054806,default_secret_weights,100,NCT02581982,0.862862,0.79488786
NCT02054806,disease_endpoint_heavy,100,NCT04704219,0.912468,0.80663507
NCT02054806,regimen_result_heavy,100,NCT04704219,0.8424829999999999,0.7741974199999998
NCT02055820,default_secret_weights,100,NCT02596971,0.8243820000000001,0.7413480800000001
NCT02055820,disease_endpoint_heavy,100,NCT02596971,0.8513510000000001,0.73354278
NCT02055820,regimen_result_heavy,100,NCT02596971,0.812846,0.7237009799999999
NCT02059265,default_secret_weights,100,NCT01540565,0.821084,0.7570865000000001
NCT02059265,disease_endpoint_heavy,100,NCT01540565,0.8398070000000001,0.74269621
NCT02059265,regimen_result_heavy,100,NCT01540565,0.807087,0.7414426599999999
NCT02059499,default_secret_weights,100,NCT01767194,0.7682100000000002,0.7320209200000001
NCT02059499,disease_endpoint_heavy,100,NCT01581840,0.791829,0.7275705299999999
NCT02059499,regimen_result_heavy,100,NCT02098161,0.753968,0.7115218799999999
NCT02060188,default_secret_weights,100,NCT02811861,0.8060280000000001,0.7498041400000001
NCT02060188,disease_endpoint_heavy,100,NCT02811861,0.8298889999999999,0.74819501
NCT02060188,regimen_result_heavy,100,NCT02488759,0.7962279999999999,0.7296318099999999
NCT02061761,default_secret_weights,100,NCT02453594,0.810304,0.7494668400000001
NCT02061761,disease_endpoint_heavy,100,NCT03594955,0.836497,0.73671377
NCT02061761,regimen_result_heavy,100,NCT02453594,0.794775,0.73558357
NCT02073487,default_secret_weights,100,NCT03747120,0.833598,0.74807806
NCT02073487,disease_endpoint_heavy,100,NCT03747120,0.871237,0.7414888399999999
NCT02073487,regimen_result_heavy,100,NCT03747120,0.807427,0.73000214
NCT02073968,default_secret_weights,100,NCT02621398,0.7736440000000001,0.7140111400000001
NCT02073968,disease_endpoint_heavy,100,NCT03871153,0.779567,0.70797003
NCT02073968,regimen_result_heavy,100,NCT02621398,0.7364519999999999,0.6743919799999999
NCT02077166,default_secret_weights,100,NCT05267054,0.8078940000000001,0.73515708
NCT02077166,disease_endpoint_heavy,100,NCT05267054,0.8364159999999999,0.72400376
NCT02077166,regimen_result_heavy,100,NCT05267054,0.7885809999999999,0.7180875099999998
NCT02078752,default_secret_weights,100,NCT05463952,0.8159580000000001,0.7660256400000001
NCT02078752,disease_endpoint_heavy,100,NCT03704467,0.836601,0.75692526
NCT02078752,regimen_result_heavy,100,NCT04798586,0.791729,0.75303406
NCT02078960,default_secret_weights,100,NCT03020823,0.826738,0.7752395
NCT02078960,disease_endpoint_heavy,100,NCT03020823,0.843758,0.77066971
NCT02078960,regimen_result_heavy,100,NCT02159872,0.8059869999999998,0.7624465099999999
NCT02082210,default_secret_weights,100,NCT03899792,0.818636,0.77143388
NCT02082210,disease_endpoint_heavy,100,NCT03899792,0.8461949999999999,0.77274034
NCT02082210,regimen_result_heavy,100,NCT02836600,0.8025359999999999,0.7589479399999999
NCT02083354,default_secret_weights,100,NCT04552223,0.864836,0.77306386
NCT02083354,disease_endpoint_heavy,100,NCT04552223,0.912704,0.76791319
NCT02083354,regimen_result_heavy,100,NCT02974803,0.843188,0.76281174
NCT02086552,default_secret_weights,100,NCT01463670,0.8196940000000001,0.7602643
NCT02086552,disease_endpoint_heavy,100,NCT01463670,0.834635,0.75528541
NCT02086552,regimen_result_heavy,100,NCT01463670,0.7947849999999999,0.73710511
NCT02090114,default_secret_weights,100,NCT03554317,0.815442,0.73656412
NCT02090114,disease_endpoint_heavy,100,NCT03554317,0.8533139999999999,0.7269145
NCT02090114,regimen_result_heavy,100,NCT03554317,0.7850539999999998,0.7143577999999999
NCT02091141,default_secret_weights,100,NCT02560012,0.8106960000000001,0.7297386
NCT02091141,disease_endpoint_heavy,100,NCT02560012,0.8336669999999999,0.71985247
NCT02091141,regimen_result_heavy,100,NCT02560012,0.7862269999999999,0.7085097699999998
NCT02093663,default_secret_weights,100,NCT02100696,0.793206,0.73607568
NCT02093663,disease_endpoint_heavy,100,NCT02100696,0.8294320000000002,0.7367618399999999
NCT02093663,regimen_result_heavy,100,NCT02100696,0.7548219999999999,0.7042267399999999
NCT02094573,default_secret_weights,100,NCT04439253,0.810682,0.75217044
NCT02094573,disease_endpoint_heavy,100,NCT04439253,0.8271090000000001,0.74036739
NCT02094573,regimen_result_heavy,100,NCT04439253,0.799139,0.7471035399999999
NCT02098161,default_secret_weights,100,NCT04552769,0.836804,0.7748974000000001
NCT02098161,disease_endpoint_heavy,100,NCT04552769,0.8813269999999999,0.78525959
NCT02098161,regimen_result_heavy,100,NCT02420691,0.7895179999999999,0.7422954399999999
NCT02100423,default_secret_weights,100,NCT02906696,0.8268300000000002,0.7653996200000001
NCT02100423,disease_endpoint_heavy,100,NCT02906696,0.853889,0.76309892
NCT02100423,regimen_result_heavy,100,NCT02906696,0.8009639999999998,0.7417194699999999
NCT02100696,default_secret_weights,100,NCT02165215,0.847184,0.7508836600000001
NCT02100696,disease_endpoint_heavy,100,NCT02165215,0.887675,0.7356335199999999
NCT02100696,regimen_result_heavy,100,NCT02165215,0.830085,0.7441106199999998
NCT02101034,default_secret_weights,100,NCT02281409,0.807,0.7763169000000001
NCT02101034,disease_endpoint_heavy,100,NCT03899792,0.829285,0.78233978
NCT02101034,regimen_result_heavy,100,NCT03899792,0.786055,0.7568429299999999
NCT02101918,default_secret_weights,100,NCT02420691,0.806718,0.75798332
NCT02101918,disease_endpoint_heavy,100,NCT02420691,0.839403,0.7578551099999999
NCT02101918,regimen_result_heavy,100,NCT02267603,0.773515,0.72822751
NCT02112045,default_secret_weights,100,NCT02331368,0.801888,0.7342441399999999
NCT02112045,disease_endpoint_heavy,100,NCT02331368,0.836657,0.72814824
NCT02112045,regimen_result_heavy,100,NCT02331368,0.7747069999999998,0.7073692899999999
NCT02116777,default_secret_weights,100,NCT03113071,0.7727560000000001,0.73644816
NCT02116777,disease_endpoint_heavy,100,NCT03113071,0.7936090000000001,0.7290233700000001
NCT02116777,regimen_result_heavy,100,NCT03218826,0.752138,0.71632047
NCT02118337,default_secret_weights,100,NCT03769467,0.8026380000000001,0.7400523200000001
NCT02118337,disease_endpoint_heavy,100,NCT03769467,0.8273420000000001,0.7313674899999999
NCT02118337,regimen_result_heavy,100,NCT03769467,0.7855019999999999,0.7228693399999999
NCT02120469,default_secret_weights,100,NCT05463952,0.8025740000000001,0.75267424
NCT02120469,disease_endpoint_heavy,100,NCT05463952,0.817403,0.7461332900000001
NCT02120469,regimen_result_heavy,100,NCT02420691,0.7799829999999998,0.7270834399999999
NCT02124902,default_secret_weights,100,NCT02547987,0.816044,0.73173454
NCT02124902,disease_endpoint_heavy,100,NCT02547987,0.8303280000000001,0.7211054400000001
NCT02124902,regimen_result_heavy,100,NCT02547987,0.801463,0.71437354
NCT02126579,default_secret_weights,100,NCT02098161,0.77541,0.73386922
NCT02126579,disease_endpoint_heavy,100,NCT02098161,0.801768,0.7383327900000001
NCT02126579,regimen_result_heavy,100,NCT03770273,0.7421729999999999,0.69730854
NCT02126969,default_secret_weights,100,NCT00183885,0.805342,0.74058476
NCT02126969,disease_endpoint_heavy,100,NCT00183885,0.856929,0.7577952600000001
NCT02126969,regimen_result_heavy,100,NCT00183885,0.7623789999999999,0.7001440099999999
NCT02129205,default_secret_weights,100,NCT02569476,0.8166760000000001,0.7716699200000001
NCT02129205,disease_endpoint_heavy,100,NCT02569476,0.8552409999999999,0.77781421
NCT02129205,regimen_result_heavy,100,NCT02569476,0.7954459999999998,0.7541696099999998
NCT02129556,default_secret_weights,100,NCT02091960,0.7987420000000002,0.7549125600000001
NCT02129556,disease_endpoint_heavy,100,NCT02091960,0.811756,0.7354715000000001
NCT02129556,regimen_result_heavy,100,NCT03205761,0.7879359999999999,0.7497556499999999
NCT02132598,default_secret_weights,100,NCT03178201,0.8595219999999999,0.79609058
NCT02132598,disease_endpoint_heavy,100,NCT03178201,0.8958299999999999,0.79499863
NCT02132598,regimen_result_heavy,100,NCT03178201,0.836865,0.78091923
NCT02135133,default_secret_weights,100,NCT01282424,0.798826,0.75011094
NCT02135133,disease_endpoint_heavy,100,NCT01282424,0.808614,0.73255843
NCT02135133,regimen_result_heavy,100,NCT01282424,0.7882739999999999,0.73568368
NCT02135874,default_secret_weights,100,NCT02199184,0.8381660000000001,0.7742572400000001
NCT02135874,disease_endpoint_heavy,100,NCT02199184,0.8854439999999999,0.78674742
NCT02135874,regimen_result_heavy,100,NCT02199184,0.8006189999999999,0.74003537
NCT02136069,default_secret_weights,100,NCT02165215,0.83506,0.7483160600000001
NCT02136069,disease_endpoint_heavy,100,NCT02165215,0.8794500000000001,0.74217992
NCT02136069,regimen_result_heavy,100,NCT02165215,0.8078099999999999,0.7276087199999999
NCT02141282,default_secret_weights,100,NCT05068440,0.762768,0.72879136
NCT02141282,disease_endpoint_heavy,100,NCT05068440,0.747295,0.69114986
NCT02141282,regimen_result_heavy,100,NCT05068440,0.7583399999999999,0.7269313599999999
NCT02142049,default_secret_weights,100,NCT03204188,0.7885439999999999,0.73627284
NCT02142049,disease_endpoint_heavy,100,NCT03204188,0.806932,0.7308942
NCT02142049,regimen_result_heavy,100,NCT02077166,0.7617179999999999,0.7111405999999999
NCT02147990,default_secret_weights,100,NCT02920476,0.8003740000000001,0.75495038
NCT02147990,disease_endpoint_heavy,100,NCT03232892,0.816257,0.74332438
NCT02147990,regimen_result_heavy,100,NCT02354586,0.7939179999999999,0.74877578
NCT02150967,default_secret_weights,100,NCT02428855,0.7879680000000001,0.7480469000000001
NCT02150967,disease_endpoint_heavy,100,NCT03828448,0.7899910000000001,0.74206632
NCT02150967,regimen_result_heavy,100,NCT02428855,0.7688269999999998,0.72047252
NCT02152137,default_secret_weights,100,NCT02249949,0.8369320000000001,0.77481138
NCT02152137,disease_endpoint_heavy,100,NCT02249949,0.8645200000000002,0.7710867100000001
NCT02152137,regimen_result_heavy,100,NCT02249949,0.8201,0.7565867599999998
NCT02155465,default_secret_weights,100,NCT03879798,0.858358,0.78832824
NCT02155465,disease_endpoint_heavy,100,NCT03879798,0.899742,0.7924009399999999
NCT02155465,regimen_result_heavy,100,NCT03879798,0.8305020000000001,0.7707919399999998
NCT02155920,default_secret_weights,100,NCT01492673,0.79318,0.7288546400000001
NCT02155920,disease_endpoint_heavy,100,NCT01492673,0.796606,0.6932292200000001
NCT02155920,regimen_result_heavy,100,NCT03144804,0.774762,0.7275125699999999
NCT02158091,default_secret_weights,100,NCT00759798,0.8136400000000001,0.75012788
NCT02158091,disease_endpoint_heavy,100,NCT00759798,0.819318,0.73825288
NCT02158091,regimen_result_heavy,100,NCT00759798,0.8001029999999998,0.73068408
NCT02159066,default_secret_weights,100,NCT02587650,0.7672340000000001,0.7236525400000001
NCT02159066,disease_endpoint_heavy,100,NCT02587650,0.7682579999999999,0.70559756
NCT02159066,regimen_result_heavy,100,NCT02587650,0.7425929999999998,0.70811856
NCT02159872,default_secret_weights,100,NCT03178201,0.845858,0.7924581
NCT02159872,disease_endpoint_heavy,100,NCT03178201,0.87929,0.79248514
NCT02159872,regimen_result_heavy,100,NCT03178201,0.8264649999999999,0.7782646899999999
NCT02165215,default_secret_weights,100,NCT02100696,0.8499680000000001,0.7601331600000001
NCT02165215,disease_endpoint_heavy,100,NCT02100696,0.889067,0.74960395
NCT02165215,regimen_result_heavy,100,NCT02100696,0.831477,0.7525018499999999
NCT02175017,default_secret_weights,100,NCT03037385,0.80533,0.7468348
NCT02175017,disease_endpoint_heavy,100,NCT03037385,0.8333610000000001,0.73520847
NCT02175017,regimen_result_heavy,100,NCT03037385,0.781206,0.73416682
NCT02178709,default_secret_weights,100,NCT00576680,0.8299620000000001,0.79052524
NCT02178709,disease_endpoint_heavy,100,NCT00576680,0.8546509999999999,0.7917072199999999
NCT02178709,regimen_result_heavy,100,NCT02132598,0.8105109999999999,0.77818287
NCT02180061,default_secret_weights,100,NCT02255097,0.82417,0.76226256
NCT02180061,disease_endpoint_heavy,100,NCT02255097,0.8482859999999999,0.75222061
NCT02180061,regimen_result_heavy,100,NCT02255097,0.8181959999999998,0.74907506
NCT02180711,default_secret_weights,100,NCT02213926,0.7928560000000001,0.72644008
NCT02180711,disease_endpoint_heavy,100,NCT02213926,0.817538,0.70819913
NCT02180711,regimen_result_heavy,100,NCT01938001,0.780981,0.7107731799999999
NCT02180867,default_secret_weights,100,NCT01978184,0.765742,0.7279946600000001
NCT02180867,disease_endpoint_heavy,100,NCT03786783,0.7943330000000001,0.72528
NCT02180867,regimen_result_heavy,100,NCT01231906,0.7313099999999999,0.6957487499999999
NCT02181738,default_secret_weights,100,NCT02213926,0.80705,0.7522348000000001
NCT02181738,disease_endpoint_heavy,100,NCT02213926,0.8394980000000001,0.74380105
NCT02181738,regimen_result_heavy,100,NCT03117361,0.7728099999999999,0.7321136499999998
NCT02187991,default_secret_weights,100,NCT03287947,0.791354,0.7519360800000001
NCT02187991,disease_endpoint_heavy,100,NCT00826241,0.809113,0.7419784
NCT02187991,regimen_result_heavy,100,NCT03287947,0.7815340000000001,0.741552
NCT02191891,default_secret_weights,100,NCT03904108,0.8042320000000002,0.7578581600000001
NCT02191891,disease_endpoint_heavy,100,NCT03904108,0.8146500000000001,0.7478456
NCT02191891,regimen_result_heavy,100,NCT01853826,0.7809129999999999,0.7453568999999999
NCT02193152,default_secret_weights,100,NCT02642809,0.79978,0.75617692
NCT02193152,disease_endpoint_heavy,100,NCT02642809,0.808372,0.74281714
NCT02193152,regimen_result_heavy,100,NCT01752400,0.7734459999999999,0.7409573899999999
NCT02197897,default_secret_weights,100,NCT02793128,0.8211600000000001,0.77856156
NCT02197897,disease_endpoint_heavy,100,NCT02793128,0.8474499999999999,0.7727647999999999
NCT02197897,regimen_result_heavy,100,NCT02793128,0.8001499999999999,0.7626487499999999
NCT02199184,default_secret_weights,100,NCT02225275,0.836192,0.76340316
NCT02199184,disease_endpoint_heavy,100,NCT02225275,0.8941849999999999,0.7750719100000001
NCT02199184,regimen_result_heavy,100,NCT03943901,0.8024849999999999,0.7273112599999999
NCT02201212,default_secret_weights,100,NCT03331250,0.8810820000000001,0.8134403400000001
NCT02201212,disease_endpoint_heavy,100,NCT03331250,0.9259330000000001,0.8268163
NCT02201212,regimen_result_heavy,100,NCT03331250,0.8509030000000001,0.7932079499999999
NCT02203604,default_secret_weights,100,NCT03396952,0.8334820000000001,0.74830692
NCT02203604,disease_endpoint_heavy,100,NCT03396952,0.874446,0.73158568
NCT02203604,regimen_result_heavy,100,NCT03396952,0.7986809999999998,0.72973513
NCT02207062,default_secret_weights,100,NCT03233204,0.8471460000000001,0.79070628
NCT02207062,disease_endpoint_heavy,100,NCT03233204,0.8931459999999999,0.79955608
NCT02207062,regimen_result_heavy,100,NCT02649387,0.8200379999999999,0.76672698
NCT02213263,default_secret_weights,100,NCT02809053,0.8327600000000001,0.7256351000000001
NCT02213263,disease_endpoint_heavy,100,NCT02809053,0.8658049999999999,0.71310667
NCT02213263,regimen_result_heavy,100,NCT02809053,0.818765,0.7101391199999999
NCT02220855,default_secret_weights,100,NCT03840967,0.8575840000000001,0.7979828400000001
NCT02220855,disease_endpoint_heavy,100,NCT03840967,0.8909769999999999,0.80511701
NCT02220855,regimen_result_heavy,100,NCT03840967,0.825287,0.7792401099999999
NCT02225275,default_secret_weights,100,NCT01002755,0.8651000000000001,0.7964838799999999
NCT02225275,disease_endpoint_heavy,100,NCT03067571,0.915555,0.80384463
NCT02225275,regimen_result_heavy,100,NCT01002755,0.8355289999999999,0.7699414299999999
NCT02228681,default_secret_weights,100,NCT02811861,0.8305100000000001,0.76096754
NCT02228681,disease_endpoint_heavy,100,NCT01517243,0.866025,0.75813962
NCT02228681,regimen_result_heavy,100,NCT02811861,0.803685,0.7424574199999999
NCT02231749,default_secret_weights,100,NCT03143153,0.8354940000000001,0.75986368
NCT02231749,disease_endpoint_heavy,100,NCT03143153,0.8759880000000001,0.75992727
NCT02231749,regimen_result_heavy,100,NCT03143153,0.806798,0.74203587
NCT02243605,default_secret_weights,100,NCT02885324,0.81185,0.7592043600000001
NCT02243605,disease_endpoint_heavy,100,NCT02048722,0.8264170000000001,0.75082533
NCT02243605,regimen_result_heavy,100,NCT02885324,0.7867779999999999,0.7390744300000001
NCT02249949,default_secret_weights,100,NCT03178201,0.8383200000000001,0.7946245000000001
NCT02249949,disease_endpoint_heavy,100,NCT03178201,0.872075,0.7995784899999999
NCT02249949,regimen_result_heavy,100,NCT02152137,0.819244,0.7766694899999999
NCT02251548,default_secret_weights,100,NCT02158091,0.8024420000000001,0.73570058
NCT02251548,disease_endpoint_heavy,100,NCT02158091,0.809286,0.71553364
NCT02251548,regimen_result_heavy,100,NCT02158091,0.7884759999999998,0.7157329399999999
NCT02255097,default_secret_weights,100,NCT02335424,0.834462,0.7737147200000001
NCT02255097,disease_endpoint_heavy,100,NCT02335424,0.868781,0.77052847
NCT02255097,regimen_result_heavy,100,NCT02559687,0.820888,0.7558453199999999
NCT02257138,default_secret_weights,100,NCT03614728,0.8139780000000001,0.76438734
NCT02257138,disease_endpoint_heavy,100,NCT01003769,0.8443370000000001,0.7680496800000001
NCT02257138,regimen_result_heavy,100,NCT01003769,0.783097,0.74108488
NCT02257528,default_secret_weights,100,NCT02631746,0.807154,0.7654126600000001
NCT02257528,disease_endpoint_heavy,100,NCT02642809,0.816682,0.75815489
NCT02257528,regimen_result_heavy,100,NCT02631746,0.7923479999999998,0.74521449
NCT02257567,default_secret_weights,100,NCT02611323,0.8449780000000001,0.7327085600000001
NCT02257567,disease_endpoint_heavy,100,NCT02611323,0.8930139999999999,0.7240531
NCT02257567,regimen_result_heavy,100,NCT02611323,0.8250439999999998,0.71012205
NCT02260531,default_secret_weights,100,NCT02401347,0.79274,0.7543594200000001
NCT02260531,disease_endpoint_heavy,100,NCT02401347,0.8090299999999999,0.73953054
NCT02260531,regimen_result_heavy,100,NCT02536339,0.779619,0.7449818899999999
NCT02260804,default_secret_weights,100,NCT02809053,0.814544,0.7605930399999999
NCT02260804,disease_endpoint_heavy,100,NCT03828448,0.858663,0.76539855
NCT02260804,regimen_result_heavy,100,NCT02809053,0.7892649999999999,0.7420468999999998
NCT02264613,default_secret_weights,100,NCT03603964,0.8119160000000001,0.7573107800000001
NCT02264613,disease_endpoint_heavy,100,NCT03603964,0.824108,0.7406192500000001
NCT02264613,regimen_result_heavy,100,NCT03603964,0.7971079999999999,0.75025695
NCT02265510,default_secret_weights,100,NCT04047862,0.8108000000000001,0.7467030200000001
NCT02265510,disease_endpoint_heavy,100,NCT04047862,0.841434,0.75169457
NCT02265510,regimen_result_heavy,100,NCT04047862,0.788554,0.72050047
NCT02267278,default_secret_weights,100,NCT03331250,0.8799700000000001,0.80945604
NCT02267278,disease_endpoint_heavy,100,NCT03331250,0.9339430000000001,0.82847694
NCT02267278,regimen_result_heavy,100,NCT03331250,0.840113,0.7824351399999999
NCT02268175,default_secret_weights,100,NCT03999515,0.787962,0.74289258
NCT02268175,disease_endpoint_heavy,100,NCT02849990,0.8016389999999999,0.73684985
NCT02268175,regimen_result_heavy,100,NCT02903368,0.7793039999999999,0.72302095
NCT02268253,default_secret_weights,100,NCT02836600,0.780784,0.74526486
NCT02268253,disease_endpoint_heavy,100,NCT02836600,0.7875510000000001,0.7319530799999999
NCT02268253,regimen_result_heavy,100,NCT02836600,0.771886,0.7390510299999999
NCT02269943,default_secret_weights,100,NCT01356628,0.8013720000000001,0.7669194800000001
NCT02269943,disease_endpoint_heavy,100,NCT02915783,0.8111990000000001,0.75418869
NCT02269943,regimen_result_heavy,100,NCT02915783,0.784684,0.75368309
NCT02272413,default_secret_weights,100,NCT03329911,0.7949900000000001,0.72801272
NCT02272413,disease_endpoint_heavy,100,NCT03329911,0.806286,0.7075264400000001
NCT02272413,regimen_result_heavy,100,NCT03676192,0.7620759999999999,0.7184367399999999
NCT02272790,default_secret_weights,100,NCT03625141,0.7937660000000001,0.75313838
NCT02272790,disease_endpoint_heavy,100,NCT03149029,0.8236819999999999,0.75518448
NCT02272790,regimen_result_heavy,100,NCT03329911,0.773536,0.7354212299999999
NCT02272998,default_secret_weights,100,NCT02841033,0.8226080000000001,0.7791963000000002
NCT02272998,disease_endpoint_heavy,100,NCT02841033,0.8425520000000001,0.78128395
NCT02272998,regimen_result_heavy,100,NCT02906696,0.7943289999999998,0.7568629999999998
NCT02273362,default_secret_weights,100,NCT03008369,0.817124,0.75626476
NCT02273362,disease_endpoint_heavy,100,NCT03008369,0.839552,0.7621447499999999
NCT02273362,regimen_result_heavy,100,NCT03008369,0.7929869999999999,0.72486195
NCT02273973,default_secret_weights,100,NCT02301988,0.774012,0.7107419200000001
NCT02273973,disease_endpoint_heavy,100,NCT02301988,0.776935,0.6784062
NCT02273973,regimen_result_heavy,100,NCT02301988,0.7602399999999999,0.7093739499999999
NCT02276027,default_secret_weights,100,NCT03232892,0.83066,0.7602142400000002
NCT02276027,disease_endpoint_heavy,100,NCT03232892,0.8874569999999999,0.76151497
NCT02276027,regimen_result_heavy,100,NCT03828448,0.799888,0.74212567
NCT02278250,default_secret_weights,100,NCT03307785,0.7460680000000001,0.6594125600000001
NCT02278250,disease_endpoint_heavy,100,NCT03307785,0.8021539999999999,0.6713063499999999
NCT02278250,regimen_result_heavy,100,NCT02516813,0.6711469999999999,0.5825982499999999
NCT02282020,default_secret_weights,100,NCT02889900,0.7750780000000002,0.7261246
NCT02282020,disease_endpoint_heavy,100,NCT02889900,0.793986,0.71130732
NCT02282020,regimen_result_heavy,100,NCT02855944,0.7621519999999998,0.7121744199999999
NCT02285439,default_secret_weights,100,NCT05017103,0.8274500000000002,0.77264482
NCT02285439,disease_endpoint_heavy,100,NCT05017103,0.8515830000000001,0.7700746600000001
NCT02285439,regimen_result_heavy,100,NCT03985423,0.807927,0.7650074099999999
NCT02287233,default_secret_weights,100,NCT01495598,0.8135460000000001,0.7514834
NCT02287233,disease_endpoint_heavy,100,NCT01495598,0.841948,0.7376525
